id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival
306101623,KATL,KELP,2013-08-16 23:15:00,2013-08-16 23:20:00,2013-08-17 02:07:00,2013-08-17 02:05:00
306127097,KEWR,KMCI,2013-08-16 23:15:00,2013-08-16 23:31:00,2013-08-17 01:44:00,2013-08-17 02:05:00
306163291,KORD,KPHL,2013-08-16 23:15:00,2013-08-16 23:08:00,2013-08-17 01:01:00,2013-08-17 00:41:00
306173442,KSDF,KMDW,2013-08-16 23:15:00,2013-08-16 23:59:00,2013-08-17 00:07:00,2013-08-17 00:48:00
306101267,KATL,KAGS,2013-08-16 23:15:00,2013-08-16 23:25:00,2013-08-17 00:05:00,2013-08-16 23:55:00
306126853,KEWR,KBNA,2013-08-16 23:15:00,2013-08-17 00:27:00,2013-08-17 01:04:00,2013-08-17 02:16:00
306172418,KSAN,KLAS,2013-08-16 23:15:00,2013-08-17 00:04:00,2013-08-17 00:17:00,2013-08-17 00:58:00
306101549,KATL,KDEN,2013-08-16 23:15:00,2013-08-16 23:46:00,2013-08-17 01:58:00,2013-08-17 02:25:00
306121580,KDFW,KIND,2013-08-16 23:15:00,2013-08-16 23:15:00,2013-08-17 01:10:00,2013-08-17 00:51:00
306132071,KGUC,KDEN,2013-08-16 23:15:00,2013-08-16 23:07:00,2013-08-16 23:44:00,2013-08-16 23:42:00
306121551,KDFW,KIAD,2013-08-16 23:15:00,2013-08-16 23:53:00,2013-08-17 01:57:00,2013-08-17 02:11:00
306120616,KDEN,KGTF,2013-08-16 23:15:00,2013-08-17 00:07:00,2013-08-17 00:43:00,2013-08-17 01:41:00
306102432,KATL,KSLC,2013-08-16 23:15:00,2013-08-16 23:26:00,2013-08-17 02:40:00,2013-08-17 02:48:00
306137377,KIAH,KLAX,2013-08-16 23:15:00,2013-08-17 00:33:00,2013-08-17 02:13:00,2013-08-17 03:34:00
306161345,KOAK,KPHX,2013-08-16 23:15:00,2013-08-16 23:28:00,2013-08-17 00:52:00,2013-08-17 01:15:00
306146814,KLAX,KSJC,2013-08-16 23:15:00,2013-08-16 23:39:00,2013-08-17 00:08:00,2013-08-17 00:26:00
306152785,KMCO,KCLT,2013-08-16 23:15:00,2013-08-16 23:15:00,2013-08-17 00:28:00,2013-08-17 00:27:00
306177645,KSMF,KLAX,2013-08-16 23:15:00,2013-08-16 23:34:00,2013-08-17 00:17:00,2013-08-17 00:37:00
306121675,KDFW,KLGA,2013-08-16 23:15:00,2013-08-16 23:48:00,2013-08-17 02:05:00,2013-08-17 02:30:00
306153494,KMDW,KBWI,2013-08-16 23:15:00,2013-08-16 23:22:00,2013-08-17 00:40:00,2013-08-17 00:47:00
306120941,KDEN,KPHX,2013-08-16 23:15:00,2013-08-16 23:26:00,2013-08-17 00:43:00,2013-08-17 00:50:00
306174108,KSEA,KOAK,2013-08-16 23:15:00,2013-08-16 23:17:00,2013-08-17 00:53:00,2013-08-17 01:00:00
306135977,KHOU,KDFW,2013-08-16 23:15:00,2013-08-17 00:34:00,2013-08-17 00:26:00,2013-08-17 01:19:00
306101788,KATL,KIAH,2013-08-16 23:15:00,2013-08-16 23:22:00,2013-08-17 00:53:00,2013-08-17 01:02:00
306162656,KORD,KDCA,2013-08-16 23:15:00,2013-08-16 23:17:00,2013-08-17 00:43:00,2013-08-17 00:32:00
306102403,KATL,KSFO,2013-08-16 23:15:00,2013-08-17 00:08:00,2013-08-17 04:03:00,2013-08-17 04:37:00
306490357,KCVG,KATL,2013-08-16 23:15:00,2013-08-16 23:32:00,2013-08-17 00:18:00,2013-08-17 00:34:00
306121242,KDFW,KATL,2013-08-16 23:15:00,2013-08-16 23:33:00,2013-08-17 01:26:00,2013-08-17 01:09:00
306174480,KSFO,KCEC,2013-08-16 23:16:00,2013-08-16 23:45:00,2013-08-17 00:29:00,2013-08-17 00:47:00
306136933,KIAD,KMSP,2013-08-16 23:16:00,2013-08-16 23:38:00,2013-08-17 01:23:00,2013-08-17 01:50:00
306146775,KLAX,KSFO,2013-08-16 23:16:00,2013-08-16 23:23:00,2013-08-17 00:09:00,2013-08-17 00:14:00
306162518,KORD,KCLE,2013-08-16 23:16:00,2013-08-16 23:23:00,2013-08-17 00:07:00,2013-08-17 00:17:00
306168654,KPNS,KATL,2013-08-16 23:16:00,2013-08-16 23:54:00,2013-08-17 00:02:00,2013-08-17 00:38:00
306177275,KSLC,KIND,2013-08-16 23:16:00,2013-08-16 23:27:00,2013-08-17 01:59:00,2013-08-17 02:12:00
306102540,KATL,KXNA,2013-08-16 23:16:00,2013-08-17 01:20:00,2013-08-17 00:48:00,2013-08-17 02:45:00
306183186,KTPA,KLGA,2013-08-16 23:16:00,2013-08-16 23:16:00,2013-08-17 01:21:00,2013-08-17 01:38:00
306137572,KIAH,KPDX,2013-08-16 23:16:00,2013-08-17 03:08:00,2013-08-17 03:20:00,2013-08-17 07:01:00
306167741,KPIT,KLGA,2013-08-16 23:16:00,2013-08-16 23:21:00,2013-08-17 00:06:00,2013-08-17 00:22:00
306169351,KPSP,KLAX,2013-08-16 23:16:00,2013-08-16 23:50:00,2013-08-16 23:42:00,2013-08-17 00:17:00
306394594,KGEG,KBFI,2013-08-16 23:16:00,2013-08-16 23:50:00,2013-08-17 00:17:00,2013-08-17 00:56:00
306146699,KLAX,KSAN,2013-08-16 23:16:00,2013-08-17 00:27:00,2013-08-16 23:42:00,2013-08-17 01:02:00
306101279,KATL,KATW,2013-08-16 23:16:00,2013-08-16 23:14:00,2013-08-17 00:52:00,2013-08-17 00:50:00
306127685,KFAT,KPHX,2013-08-16 23:16:00,2013-08-16 23:30:00,2013-08-17 00:41:00,2013-08-17 00:54:00
306098447,KAEX,KDFW,2013-08-16 23:17:00,2013-08-16 23:05:00,2013-08-17 00:26:00,2013-08-16 23:52:00
306152764,KMCO,KBUF,2013-08-16 23:17:00,2013-08-17 00:08:00,2013-08-17 01:19:00,2013-08-17 02:33:00
306394500,KEYW,KFLL,2013-08-16 23:17:00,2013-08-16 23:01:00,2013-08-17 00:16:00,2013-08-16 23:50:00
306124005,KDSM,KORD,2013-08-16 23:17:00,2013-08-17 00:40:00,2013-08-17 00:05:00,2013-08-17 01:29:00
306104051,KBDL,KORD,2013-08-16 23:17:00,2013-08-16 23:12:00,2013-08-17 01:44:00,2013-08-17 01:16:00
306177178,KSLC,KCLT,2013-08-16 23:17:00,2013-08-16 23:34:00,2013-08-17 02:45:00,2013-08-17 03:01:00
306140973,KJFK,KORD,2013-08-16 23:17:00,2013-08-16 23:34:00,2013-08-17 01:04:00,2013-08-17 01:35:00
306119763,KDCA,KMIA,2013-08-16 23:17:00,2013-08-16 23:17:00,2013-08-17 01:54:00,2013-08-17 01:25:00
306141075,KJFK,KSEA,2013-08-16 23:17:00,2013-08-16 23:03:00,2013-08-17 05:03:00,2013-08-17 04:20:00
306157757,KMSY,KDFW,2013-08-16 23:17:00,2013-08-16 23:04:00,2013-08-17 00:51:00,2013-08-17 00:11:00
306175934,KSHV,KDFW,2013-08-16 23:17:00,2013-08-16 23:16:00,2013-08-17 00:16:00,2013-08-16 23:51:00
306177171,KSLC,KBZN,2013-08-16 23:17:00,2013-08-16 23:28:00,2013-08-17 00:11:00,2013-08-17 00:21:00
306490418,KSLC,KTWF,2013-08-16 23:17:00,2013-08-16 23:11:00,2013-08-16 23:56:00,2013-08-16 23:53:00
306101388,KATL,KBWI,2013-08-16 23:17:00,2013-08-16 23:10:00,2013-08-17 00:40:00,2013-08-17 00:27:00
306155277,KMIA,KDCA,2013-08-16 23:17:00,2013-08-16 23:20:00,2013-08-17 01:35:00,2013-08-17 01:25:00
306166929,KPHL,KROC,2013-08-16 23:17:00,2013-08-16 23:29:00,2013-08-17 00:09:00,2013-08-17 00:12:00
306170848,KRDU,KDTW,2013-08-16 23:17:00,2013-08-16 23:12:00,2013-08-17 00:31:00,2013-08-17 00:28:00
306155758,KMKE,KATL,2013-08-16 23:17:00,2013-08-16 23:24:00,2013-08-17 00:47:00,2013-08-17 00:57:00
306459633,KLUG,KPTK,2013-08-16 23:17:00,2013-08-16 22:47:00,2013-08-17 00:29:00,2013-08-16 23:54:00
306114815,KCLE,KALB,2013-08-16 23:17:00,2013-08-16 23:19:00,2013-08-17 00:18:00,2013-08-17 00:20:00
306155286,KMIA,KDFW,2013-08-16 23:18:00,2013-08-16 23:18:00,2013-08-17 02:15:00,2013-08-17 01:53:00
306177391,KSLC,KPHX,2013-08-16 23:18:00,2013-08-16 23:21:00,2013-08-17 00:31:00,2013-08-17 00:39:00
306155792,KMKE,KDEN,2013-08-16 23:18:00,2013-08-16 23:19:00,2013-08-17 01:23:00,2013-08-17 01:22:00
306177192,KSLC,KDEN,2013-08-16 23:18:00,2013-08-16 23:24:00,2013-08-17 00:22:00,2013-08-17 00:22:00
306165174,KPDX,KSFO,2013-08-16 23:18:00,2013-08-16 23:15:00,2013-08-17 00:40:00,2013-08-17 00:46:00
306174514,KSFO,KDEN,2013-08-16 23:18:00,2013-08-16 23:25:00,2013-08-17 01:17:00,2013-08-17 01:29:00
306117258,KCRP,KHOU,2013-08-16 23:18:00,2013-08-17 00:03:00,2013-08-16 23:52:00,2013-08-17 00:43:00
306109949,KBWI,KDEN,2013-08-16 23:18:00,2013-08-16 23:25:00,2013-08-17 02:31:00,2013-08-17 02:38:00
306174619,KSFO,KJAC,2013-08-16 23:18:00,2013-08-16 23:24:00,2013-08-17 00:53:00,2013-08-17 00:58:00
306127199,KEWR,KPBI,2013-08-16 23:18:00,2013-08-16 23:29:00,2013-08-17 01:38:00,2013-08-17 01:58:00
306110306,KBZN,KDEN,2013-08-16 23:18:00,2013-08-16 23:22:00,2013-08-17 00:34:00,2013-08-17 00:40:00
306140999,KJFK,KPIT,2013-08-16 23:18:00,2013-08-16 23:32:00,2013-08-17 00:15:00,2013-08-17 00:36:00
306109617,KBUF,KCLT,2013-08-16 23:18:00,2013-08-16 23:13:00,2013-08-17 00:49:00,2013-08-17 00:40:00
306169772,KPVC,KBOS,2013-08-16 23:18:00,2013-08-16 23:07:00,2013-08-16 23:37:00,2013-08-16 23:25:00
306126923,KEWR,KCMH,2013-08-16 23:18:00,2013-08-17 01:21:00,2013-08-17 00:46:00,2013-08-17 02:50:00
306102843,KAUS,KBOS,2013-08-16 23:18:00,2013-08-16 23:30:00,2013-08-17 02:46:00,2013-08-17 02:49:00
306114964,KCLE,KMDT,2013-08-16 23:18:00,2013-08-16 23:13:00,2013-08-17 00:21:00,2013-08-17 00:12:00
306177686,KSMF,KPHX,2013-08-16 23:18:00,2013-08-17 00:54:00,2013-08-17 00:51:00,2013-08-17 02:22:00
306490366,KLCI,KBHB,2013-08-16 23:18:00,2013-08-16 23:00:00,2013-08-16 23:48:00,2013-08-16 23:34:00
306172722,KSAT,KORD,2013-08-16 23:18:00,2013-08-16 23:28:00,2013-08-17 01:54:00,2013-08-17 01:41:00
306109465,KBTV,KIAD,2013-08-16 23:18:00,2013-08-16 23:15:00,2013-08-17 00:32:00,2013-08-17 00:23:00
306102019,KATL,KMEM,2013-08-16 23:18:00,2013-08-16 23:16:00,2013-08-17 00:12:00,2013-08-17 00:11:00
306145651,KLAS,KBUR,2013-08-16 23:19:00,2013-08-16 23:41:00,2013-08-17 00:05:00,2013-08-17 00:29:00
306170670,KRAP,KDEN,2013-08-16 23:19:00,2013-08-16 23:19:00,2013-08-17 00:09:00,2013-08-17 00:16:00
306101715,KATL,KGRB,2013-08-16 23:19:00,2013-08-16 23:18:00,2013-08-17 00:59:00,2013-08-17 00:56:00
306490235,KDIK,KGFK,2013-08-16 23:19:00,2013-08-16 23:24:00,2013-08-17 01:00:00,2013-08-17 00:57:00
306171566,KRNO,KPHX,2013-08-16 23:19:00,2013-08-16 23:40:00,2013-08-17 00:43:00,2013-08-17 01:02:00
306101423,KATL,KCHA,2013-08-16 23:19:00,2013-08-16 23:12:00,2013-08-16 23:48:00,2013-08-16 23:37:00
306405419,KCVO,KPDX,2013-08-16 23:19:00,2013-08-16 23:34:00,2013-08-16 23:46:00,2013-08-17 00:00:00
306109755,KBUR,KPHX,2013-08-16 23:19:00,2013-08-17 00:03:00,2013-08-17 00:32:00,2013-08-17 01:08:00
306177158,KSLC,KBOS,2013-08-16 23:19:00,2013-08-16 23:23:00,2013-08-17 03:26:00,2013-08-17 03:26:00
306116133,KCMH,KMDW,2013-08-16 23:19:00,2013-08-17 00:20:00,2013-08-17 00:07:00,2013-08-17 01:10:00
306101697,KATL,KFWA,2013-08-16 23:19:00,2013-08-16 23:21:00,2013-08-17 00:47:00,2013-08-17 00:31:00
306137508,KIAH,KMSP,2013-08-16 23:19:00,2013-08-17 01:47:00,2013-08-17 01:36:00,2013-08-17 04:10:00
306114876,KCLE,KDEN,2013-08-16 23:19:00,2013-08-16 23:23:00,2013-08-17 01:57:00,2013-08-17 02:08:00
306108228,KBOS,KORF,2013-08-16 23:19:00,2013-08-16 23:32:00,2013-08-17 00:34:00,2013-08-17 00:54:00
306171576,KRNO,KSEA,2013-08-16 23:19:00,2013-08-16 23:20:00,2013-08-17 00:38:00,2013-08-17 00:44:00
306152754,KMCO,KBOS,2013-08-16 23:19:00,2013-08-16 23:28:00,2013-08-17 01:38:00,2013-08-17 02:02:00
306178556,KSTL,KBNA,2013-08-16 23:19:00,2013-08-16 23:17:00,2013-08-17 00:02:00,2013-08-17 00:04:00
306174244,KSEA,KSJC,2013-08-16 23:19:00,2013-08-16 23:22:00,2013-08-17 01:02:00,2013-08-17 01:09:00
306174713,KSFO,KLAX,2013-08-16 23:19:00,2013-08-16 23:14:00,2013-08-17 00:14:00,2013-08-17 00:08:00
306140224,KJAX,KHOU,2013-08-16 23:20:00,2013-08-16 23:34:00,2013-08-17 01:19:00,2013-08-17 01:37:00
306120415,KDEN,KBOS,2013-08-16 23:20:00,2013-08-16 23:47:00,2013-08-17 02:48:00,2013-08-17 03:16:00
306115427,KCLT,KEWR,2013-08-16 23:20:00,2013-08-16 23:26:00,2013-08-17 00:37:00,2013-08-17 00:42:00
306122099,KDFW,KTUL,2013-08-16 23:20:00,2013-08-16 23:16:00,2013-08-17 00:14:00,2013-08-16 23:54:00
306167377,KPHX,KONT,2013-08-16 23:20:00,2013-08-16 23:47:00,2013-08-17 00:10:00,2013-08-17 00:35:00
306172249,KSAF,KDFW,2013-08-16 23:20:00,2013-08-16 23:07:00,2013-08-17 01:07:00,2013-08-17 00:24:00
306145933,KLAS,KPIT,2013-08-16 23:20:00,2013-08-16 23:47:00,2013-08-17 03:02:00,2013-08-17 03:37:00
306136787,KIAD,KDFW,2013-08-16 23:20:00,2013-08-16 23:36:00,2013-08-17 02:20:00,2013-08-17 02:14:00
306120661,KDEN,KICT,2013-08-16 23:20:00,2013-08-16 23:20:00,2013-08-17 00:20:00,2013-08-17 00:19:00
306109904,KBWI,KBUF,2013-08-16 23:20:00,2013-08-16 23:29:00,2013-08-17 00:07:00,2013-08-17 00:12:00
306119859,KDCA,KRDU,2013-08-16 23:20:00,2013-08-17 00:32:00,2013-08-17 00:03:00,2013-08-17 01:13:00
306146635,KLAX,KPHX,2013-08-16 23:20:00,2013-08-17 00:04:00,2013-08-17 00:24:00,2013-08-17 01:12:00
306174099,KSEA,KOAK,2013-08-16 23:20:00,2013-08-16 23:19:00,2013-08-17 00:59:00,2013-08-17 01:04:00
306121290,KDFW,KBOS,2013-08-16 23:20:00,2013-08-16 23:24:00,2013-08-17 02:46:00,2013-08-17 02:26:00
306177246,KSLC,KGEG,2013-08-16 23:20:00,2013-08-16 23:30:00,2013-08-17 00:36:00,2013-08-17 00:44:00
306124095,KDTW,KATL,2013-08-16 23:20:00,2013-08-16 23:56:00,2013-08-17 00:50:00,2013-08-17 01:27:00
306490715,KSAT,KIAH,2013-08-16 23:20:00,2013-08-17 00:40:00,2013-08-16 23:54:00,2013-08-17 01:19:00
306162033,KOMA,KPHX,2013-08-16 23:20:00,2013-08-16 23:19:00,2013-08-17 01:34:00,2013-08-17 01:32:00
306121254,KDFW,KAUS,2013-08-16 23:20:00,2013-08-16 23:41:00,2013-08-17 00:07:00,2013-08-17 00:16:00
306163360,KORD,KRIC,2013-08-16 23:20:00,2013-08-16 23:20:00,2013-08-17 00:51:00,2013-08-17 00:53:00
306107945,KBOS,KCLT,2013-08-16 23:20:00,2013-08-16 23:38:00,2013-08-17 01:06:00,2013-08-17 01:39:00
306161262,KOAK,KBUR,2013-08-16 23:20:00,2013-08-16 23:20:00,2013-08-17 00:14:00,2013-08-17 00:12:00
306138770,KIND,KMCI,2013-08-16 23:20:00,2013-08-16 23:34:00,2013-08-17 00:28:00,2013-08-17 00:40:00
306110317,KBZN,KSEA,2013-08-16 23:20:00,2013-08-16 23:15:00,2013-08-17 00:57:00,2013-08-17 01:00:00
306172645,KSAT,KDEN,2013-08-16 23:20:00,2013-08-16 23:45:00,2013-08-17 01:16:00,2013-08-17 01:47:00
306108340,KBOS,KSFO,2013-08-16 23:20:00,2013-08-16 23:41:00,2013-08-17 05:01:00,2013-08-17 05:24:00
306102891,KAUS,KELP,2013-08-16 23:20:00,2013-08-16 23:47:00,2013-08-17 00:36:00,2013-08-17 01:05:00
306490211,KPHX,KMKE,2013-08-16 23:20:00,2013-08-17 01:43:00,2013-08-17 02:26:00,2013-08-17 04:53:00
306139093,KISP,KBOS,2013-08-16 23:20:00,2013-08-16 23:15:00,2013-08-16 23:58:00,2013-08-17 00:01:00
306174468,KSFO,KBOS,2013-08-16 23:20:00,2013-08-16 23:29:00,2013-08-17 04:53:00,2013-08-17 04:45:00
306141054,KJFK,KSAT,2013-08-16 23:20:00,2013-08-16 23:36:00,2013-08-17 02:51:00,2013-08-17 03:16:00
306490160,KHRO,KMCI,2013-08-16 23:20:00,2013-08-16 23:25:00,2013-08-17 00:14:00,2013-08-17 00:21:00
306177343,KSLC,KMSP,2013-08-16 23:20:00,2013-08-16 23:29:00,2013-08-17 01:25:00,2013-08-17 01:36:00
306145897,KLAS,KPDX,2013-08-16 23:20:00,2013-08-16 23:55:00,2013-08-17 01:05:00,2013-08-17 01:41:00
306394166,KSNA,KAPC,2013-08-16 23:20:00,2013-08-16 23:57:00,2013-08-17 00:31:00,2013-08-17 00:56:00
306128358,KFLL,KCLT,2013-08-16 23:20:00,2013-08-17 00:09:00,2013-08-17 01:00:00,2013-08-17 01:50:00
306490072,KBWD,KSJT,2013-08-16 23:20:00,2013-08-17 01:38:00,2013-08-16 23:44:00,2013-08-17 02:17:00
306490328,KTYS,KISO,2013-08-16 23:20:00,2013-08-16 23:05:00,2013-08-17 00:17:00,2013-08-17 00:02:00
306124206,KDTW,KCLT,2013-08-16 23:20:00,2013-08-16 23:16:00,2013-08-17 00:45:00,2013-08-17 00:32:00
306173446,KSDF,KMSP,2013-08-16 23:20:00,2013-08-16 23:21:00,2013-08-17 00:56:00,2013-08-17 00:58:00
306121801,KDFW,KMSP,2013-08-16 23:20:00,2013-08-16 23:26:00,2013-08-17 01:32:00,2013-08-17 01:31:00
306155038,KMGM,KATL,2013-08-16 23:20:00,2013-08-17 01:45:00,2013-08-16 23:52:00,2013-08-17 02:16:00
306174117,KSEA,KORD,2013-08-16 23:20:00,2013-08-16 23:22:00,2013-08-17 03:02:00,2013-08-17 02:48:00
306174921,KSFO,KSBA,2013-08-16 23:21:00,2013-08-16 23:18:00,2013-08-17 00:23:00,2013-08-17 00:22:00
306101290,KATL,KAUS,2013-08-16 23:21:00,2013-08-16 23:56:00,2013-08-17 01:15:00,2013-08-17 01:55:00
306155367,KMIA,KIND,2013-08-16 23:21:00,2013-08-16 23:11:00,2013-08-17 01:54:00,2013-08-17 01:29:00
306177381,KSLC,KPHL,2013-08-16 23:21:00,2013-08-16 23:20:00,2013-08-17 03:09:00,2013-08-17 03:08:00
306177345,KSLC,KMSY,2013-08-16 23:21:00,2013-08-16 23:37:00,2013-08-17 02:05:00,2013-08-17 02:21:00
306122140,KDFW,KXNA,2013-08-16 23:21:00,2013-08-16 23:13:00,2013-08-17 00:14:00,2013-08-16 23:56:00
306490071,KBUR,KOXR,2013-08-16 23:21:00,2013-08-16 23:04:00,2013-08-16 23:32:00,2013-08-16 23:18:00
306108337,KBOS,KSFO,2013-08-16 23:21:00,2013-08-17 00:28:00,2013-08-17 05:15:00,2013-08-17 06:09:00
306109726,KBUR,KLAS,2013-08-16 23:21:00,2013-08-16 23:52:00,2013-08-17 00:11:00,2013-08-17 00:32:00
306116747,KCOU,KDFW,2013-08-16 23:21:00,2013-08-16 23:06:00,2013-08-17 00:57:00,2013-08-17 00:21:00
306157379,KMSP,KMCI,2013-08-16 23:21:00,2013-08-16 23:23:00,2013-08-17 00:21:00,2013-08-17 00:19:00
306101453,KATL,KCLE,2013-08-16 23:21:00,2013-08-16 23:19:00,2013-08-17 00:33:00,2013-08-17 00:31:00
306157121,KMSP,KCLE,2013-08-16 23:21:00,2013-08-17 00:33:00,2013-08-17 00:46:00,2013-08-17 01:56:00
306163693,KORF,KEWR,2013-08-16 23:21:00,2013-08-16 23:53:00,2013-08-17 00:21:00,2013-08-17 01:01:00
306177219,KSLC,KDFW,2013-08-16 23:21:00,2013-08-16 23:31:00,2013-08-17 01:22:00,2013-08-17 01:37:00
306114825,KCLE,KATL,2013-08-16 23:21:00,2013-08-16 23:22:00,2013-08-17 00:51:00,2013-08-17 00:57:00
306490385,KIAD,KCHO,2013-08-16 23:21:00,2013-08-16 23:10:00,2013-08-16 23:41:00,2013-08-16 23:29:00
306121323,KDFW,KCHA,2013-08-16 23:21:00,2013-08-16 23:12:00,2013-08-17 01:04:00,2013-08-17 00:43:00
306114918,KCLE,KIAD,2013-08-16 23:22:00,2013-08-16 23:20:00,2013-08-17 00:12:00,2013-08-17 00:14:00
306148067,KLGA,KORD,2013-08-16 23:22:00,2013-08-16 23:04:00,2013-08-17 01:37:00,2013-08-17 00:58:00
306137249,KIAH,KDFW,2013-08-16 23:22:00,2013-08-17 01:23:00,2013-08-17 00:36:00,2013-08-17 02:03:00
306101878,KATL,KLAX,2013-08-16 23:22:00,2013-08-16 23:24:00,2013-08-17 03:37:00,2013-08-17 03:28:00
306124009,KDSM,KORD,2013-08-16 23:22:00,2013-08-16 23:56:00,2013-08-17 00:39:00,2013-08-17 00:53:00
306127719,KFAY,KIAD,2013-08-16 23:22:00,2013-08-16 23:12:00,2013-08-17 00:46:00,2013-08-17 00:16:00
306126919,KEWR,KCLT,2013-08-16 23:22:00,2013-08-16 23:36:00,2013-08-17 00:41:00,2013-08-17 01:01:00
306101984,KATL,KMCO,2013-08-16 23:22:00,2013-08-16 23:47:00,2013-08-17 00:26:00,2013-08-17 00:46:00
306102978,KAUS,KSFO,2013-08-16 23:22:00,2013-08-16 23:54:00,2013-08-17 02:46:00,2013-08-17 03:11:00
306152679,KMCI,KPHX,2013-08-16 23:22:00,2013-08-16 23:24:00,2013-08-17 01:38:00,2013-08-17 01:46:00
306138292,KICT,KDFW,2013-08-16 23:22:00,2013-08-16 23:14:00,2013-08-17 00:41:00,2013-08-17 00:08:00
306099163,KALB,KDTW,2013-08-16 23:22:00,2013-08-16 23:17:00,2013-08-17 00:34:00,2013-08-17 00:29:00
306101563,KATL,KDEN,2013-08-16 23:22:00,2013-08-16 23:54:00,2013-08-17 02:17:00,2013-08-17 02:41:00
306102534,KATL,KVPS,2013-08-16 23:22:00,2013-08-16 23:43:00,2013-08-17 00:03:00,2013-08-17 00:32:00
306101464,KATL,KCLT,2013-08-16 23:22:00,2013-08-17 00:57:00,2013-08-17 00:05:00,2013-08-17 01:32:00
306101322,KATL,KBMI,2013-08-16 23:22:00,2013-08-16 23:34:00,2013-08-17 00:35:00,2013-08-17 00:46:00
306115095,KCLL,KDFW,2013-08-16 23:22:00,2013-08-16 23:11:00,2013-08-17 00:21:00,2013-08-16 23:45:00
306490348,KBJC,KGJT,2013-08-16 23:22:00,2013-08-16 23:37:00,2013-08-17 00:21:00,2013-08-17 00:27:00
306121053,KDEN,KSFO,2013-08-16 23:22:00,2013-08-16 23:23:00,2013-08-17 01:32:00,2013-08-17 01:43:00
306183112,KTPA,KDCA,2013-08-16 23:22:00,2013-08-16 23:14:00,2013-08-17 01:10:00,2013-08-17 01:06:00
306131364,KGPT,KCLT,2013-08-16 23:22:00,2013-08-16 23:30:00,2013-08-17 00:56:00,2013-08-17 00:48:00
306119386,KDAY,KCLE,2013-08-16 23:22:00,2013-08-16 23:20:00,2013-08-17 00:02:00,2013-08-16 23:58:00
306161842,KOKC,KORD,2013-08-16 23:22:00,2013-08-16 23:18:00,2013-08-17 00:53:00,2013-08-17 00:55:00
306117269,KCRW,KATL,2013-08-16 23:22:00,2013-08-16 23:22:00,2013-08-17 00:27:00,2013-08-17 00:32:00
306165009,KPDX,KFAT,2013-08-16 23:23:00,2013-08-16 23:14:00,2013-08-17 01:15:00,2013-08-17 01:14:00
306102485,KATL,KTPA,2013-08-16 23:23:00,2013-08-16 23:27:00,2013-08-17 00:24:00,2013-08-17 00:25:00
306174251,KSEA,KSLC,2013-08-16 23:23:00,2013-08-16 23:24:00,2013-08-17 00:51:00,2013-08-17 00:59:00
306102055,KATL,KMIA,2013-08-16 23:23:00,2013-08-16 23:03:00,2013-08-17 01:18:00,2013-08-17 00:36:00
306147767,KLGA,KCLE,2013-08-16 23:23:00,2013-08-16 23:22:00,2013-08-17 00:28:00,2013-08-17 00:26:00
306176767,KSJT,KDFW,2013-08-16 23:23:00,2013-08-17 00:58:00,2013-08-17 00:26:00,2013-08-17 01:38:00
306166815,KPHL,KMIA,2013-08-16 23:23:00,2013-08-16 23:26:00,2013-08-17 01:59:00,2013-08-17 01:43:00
306166986,KPHL,KSYR,2013-08-16 23:23:00,2013-08-17 00:31:00,2013-08-17 00:08:00,2013-08-17 01:12:00
306177324,KSLC,KMCO,2013-08-16 23:23:00,2013-08-16 23:41:00,2013-08-17 03:07:00,2013-08-17 03:26:00
306106484,KBNA,KMSP,2013-08-16 23:23:00,2013-08-16 23:25:00,2013-08-17 01:04:00,2013-08-17 01:00:00
306173106,KSBP,KPHX,2013-08-16 23:23:00,2013-08-16 23:31:00,2013-08-17 00:50:00,2013-08-17 00:59:00
306106404,KBNA,KDTW,2013-08-16 23:23:00,2013-08-16 23:23:00,2013-08-17 00:32:00,2013-08-17 00:38:00
306147696,KLGA,KBHM,2013-08-16 23:23:00,2013-08-17 01:17:00,2013-08-17 01:25:00,2013-08-17 03:19:00
306102948,KAUS,KMSP,2013-08-16 23:23:00,2013-08-16 23:28:00,2013-08-17 01:34:00,2013-08-17 01:52:00
306173007,KSBA,KLAX,2013-08-16 23:23:00,2013-08-16 23:13:00,2013-08-17 00:09:00,2013-08-16 23:36:00
306157041,KMSP,KATL,2013-08-16 23:24:00,2013-08-16 23:40:00,2013-08-17 01:19:00,2013-08-17 01:36:00
306114946,KCLE,KLGA,2013-08-16 23:24:00,2013-08-16 23:27:00,2013-08-17 00:28:00,2013-08-17 00:38:00
306490360,KFWA,KCVG,2013-08-16 23:24:00,2013-08-16 23:15:00,2013-08-16 23:48:00,2013-08-16 23:36:00
306097336,KABQ,KDFW,2013-08-16 23:24:00,2013-08-16 23:11:00,2013-08-17 01:06:00,2013-08-17 00:27:00
306177441,KSLC,KSFO,2013-08-16 23:24:00,2013-08-16 23:22:00,2013-08-17 01:01:00,2013-08-17 01:02:00
306393888,KLBB,KPHX,2013-08-16 23:24:00,2013-08-16 23:26:00,2013-08-17 00:48:00,2013-08-17 00:49:00
306098639,KAGS,KCLT,2013-08-16 23:24:00,2013-08-16 23:19:00,2013-08-16 23:54:00,2013-08-16 23:47:00
306156576,KMOB,KDFW,2013-08-16 23:24:00,2013-08-16 23:14:00,2013-08-17 01:13:00,2013-08-17 00:37:00
