id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival,idif_scheduled_runway_departure
306169359,KPSP,KSEA,2013-08-16 22:30:00,2013-08-16 22:28:00,2013-08-17 00:40:00,2013-08-17 00:32:00,1378
306163387,KORD,KSAN,2013-08-16 22:30:00,2013-08-16 22:54:00,2013-08-17 02:19:00,2013-08-17 02:30:00,1378
306183169,KTPA,KISP,2013-08-16 22:30:00,2013-08-16 22:39:00,2013-08-17 00:46:00,2013-08-17 00:59:00,1378
306394401,KIAD,KPBI,2013-08-16 22:30:00,2013-08-16 22:59:00,2013-08-17 00:36:00,2013-08-17 01:09:00,1378
306161232,KOAJ,KATL,2013-08-16 22:30:00,2013-08-16 22:21:00,2013-08-16 23:43:00,2013-08-16 23:38:00,1378
306119250,KDAL,KLIT,2013-08-16 22:30:00,2013-08-16 23:34:00,2013-08-16 23:17:00,2013-08-17 00:19:00,1378
306167758,KPIT,KMDW,2013-08-16 22:30:00,2013-08-16 22:55:00,2013-08-16 23:30:00,2013-08-16 23:58:00,1378
306101791,KATL,KIAH,2013-08-16 22:30:00,2013-08-16 22:29:00,2013-08-17 00:24:00,2013-08-17 00:13:00,1378
306120624,KDEN,KHOU,2013-08-16 22:30:00,2013-08-16 22:33:00,2013-08-17 00:24:00,2013-08-17 00:25:00,1378
306126961,KEWR,KDEN,2013-08-16 22:30:00,2013-08-16 23:11:00,2013-08-17 01:54:00,2013-08-17 02:43:00,1378
306152626,KMCI,KLAX,2013-08-16 22:30:00,2013-08-16 22:42:00,2013-08-17 01:31:00,2013-08-17 01:39:00,1378
306174758,KSFO,KMOD,2013-08-16 22:30:00,2013-08-16 22:25:00,2013-08-16 22:57:00,2013-08-16 22:44:00,1378
306157314,KMSP,KIND,2013-08-16 22:30:00,2013-08-16 22:36:00,2013-08-16 23:39:00,2013-08-16 23:46:00,1378
306177326,KSLC,KMDW,2013-08-16 22:30:00,2013-08-16 23:02:00,2013-08-17 01:13:00,2013-08-17 01:46:00,1378
306139094,KISP,KBWI,2013-08-16 22:30:00,2013-08-16 23:21:00,2013-08-16 23:21:00,2013-08-17 00:13:00,1378
306163299,KORD,KPHX,2013-08-16 22:30:00,2013-08-16 22:34:00,2013-08-17 01:32:00,2013-08-17 01:35:00,1378
306167194,KPHX,KEWR,2013-08-16 22:30:00,2013-08-16 23:51:00,2013-08-17 02:37:00,2013-08-17 04:09:00,1378
306131989,KGSP,KLGA,2013-08-16 22:30:00,2013-08-16 22:34:00,2013-08-16 23:58:00,2013-08-17 00:00:00,1378
306121845,KDFW,KORD,2013-08-16 22:30:00,2013-08-16 22:26:00,2013-08-17 00:18:00,2013-08-17 00:12:00,1378
306102124,KATL,KMSY,2013-08-16 22:30:00,2013-08-16 22:42:00,2013-08-16 23:40:00,2013-08-16 23:54:00,1378
306388698,KCMX,KESC,2013-08-16 22:30:00,2013-08-16 21:33:00,2013-08-16 23:11:00,2013-08-16 22:14:00,1378
306151986,KMAF,KDEN,2013-08-16 22:30:00,2013-08-16 22:37:00,2013-08-17 00:01:00,2013-08-17 00:11:00,1378
306394527,KCRW,KDTW,2013-08-16 22:30:00,2013-08-16 21:01:00,2013-08-16 23:15:00,2013-08-16 21:44:00,1378
306394543,KSLK,KBAF,2013-08-16 22:30:00,2013-08-16 21:41:00,2013-08-16 22:54:00,2013-08-16 22:14:00,1378
306119171,KDAL,KABQ,2013-08-16 22:30:00,2013-08-16 23:42:00,2013-08-16 23:56:00,2013-08-17 01:14:00,1378
306157782,KMSY,KIAH,2013-08-16 22:31:00,2013-08-16 23:25:00,2013-08-16 23:20:00,2013-08-17 00:15:00,1379
306115490,KCLT,KHXD,2013-08-16 22:31:00,2013-08-16 22:45:00,2013-08-16 23:22:00,2013-08-16 23:39:00,1379
306101528,KATL,KDCA,2013-08-16 22:31:00,2013-08-16 22:30:00,2013-08-16 23:46:00,2013-08-16 23:46:00,1379
306145818,KLAS,KLGB,2013-08-16 22:31:00,2013-08-16 22:31:00,2013-08-16 23:12:00,2013-08-16 23:15:00,1379
306146378,KLAX,KJFK,2013-08-16 22:31:00,2013-08-16 22:32:00,2013-08-17 03:23:00,2013-08-17 03:31:00,1379
306184905,KTYS,KDFW,2013-08-16 22:31:00,2013-08-17 00:25:00,2013-08-17 00:47:00,2013-08-17 02:21:00,1379
306157078,KMSP,KBIS,2013-08-16 22:31:00,2013-08-16 22:49:00,2013-08-16 23:32:00,2013-08-16 23:54:00,1379
306135930,KHOU,KBOS,2013-08-16 22:31:00,2013-08-16 23:02:00,2013-08-17 01:47:00,2013-08-17 02:21:00,1379
306121138,KDEN,KTUL,2013-08-16 22:31:00,2013-08-16 22:31:00,2013-08-16 23:45:00,2013-08-16 23:44:00,1379
306490124,KHEZ,KBJI,2013-08-16 22:31:00,2013-08-16 22:52:00,2013-08-17 01:20:00,2013-08-17 01:30:00,1379
306110390,KCAE,KDFW,2013-08-16 22:31:00,2013-08-16 22:47:00,2013-08-17 01:07:00,2013-08-17 01:01:00,1379
306490234,KBUF,KPTK,2013-08-16 22:31:00,2013-08-16 22:08:00,2013-08-16 23:10:00,2013-08-16 22:49:00,1379
306155755,KMKE,KATL,2013-08-16 22:31:00,2013-08-16 22:22:00,2013-08-17 00:02:00,2013-08-16 23:58:00,1379
306120480,KDEN,KCOS,2013-08-16 22:31:00,2013-08-16 23:36:00,2013-08-16 22:47:00,2013-08-16 23:54:00,1379
306157434,KMSP,KMOT,2013-08-16 22:31:00,2013-08-16 22:45:00,2013-08-16 23:37:00,2013-08-17 00:00:00,1379
306121835,KDFW,KONT,2013-08-16 22:31:00,2013-08-16 22:30:00,2013-08-17 01:15:00,2013-08-17 01:05:00,1379
306140930,KJFK,KMIA,2013-08-16 22:31:00,2013-08-16 22:38:00,2013-08-17 01:12:00,2013-08-17 01:04:00,1379
306173942,KSEA,KEWR,2013-08-16 22:31:00,2013-08-16 22:26:00,2013-08-17 03:10:00,2013-08-17 03:11:00,1379
306101761,KATL,KHPN,2013-08-16 22:32:00,2013-08-16 22:33:00,2013-08-17 00:22:00,2013-08-17 00:19:00,1380
306152530,KMCI,KATL,2013-08-16 22:32:00,2013-08-16 22:29:00,2013-08-17 00:02:00,2013-08-17 00:02:00,1380
306167692,KPIT,KCVG,2013-08-16 22:32:00,2013-08-16 22:27:00,2013-08-16 23:21:00,2013-08-16 23:10:00,1380
306153051,KMCO,KSLC,2013-08-16 22:32:00,2013-08-16 23:19:00,2013-08-17 02:43:00,2013-08-17 03:31:00,1380
306173878,KSEA,KBUR,2013-08-16 22:32:00,2013-08-16 22:43:00,2013-08-17 00:38:00,2013-08-17 00:52:00,1380
306157146,KMSP,KCVG,2013-08-16 22:32:00,2013-08-16 22:34:00,2013-08-16 23:59:00,2013-08-16 23:54:00,1380
306172426,KSAN,KLAS,2013-08-16 22:32:00,2013-08-16 22:43:00,2013-08-16 23:31:00,2013-08-16 23:32:00,1380
306115300,KCLT,KCHA,2013-08-16 22:32:00,2013-08-16 21:48:00,2013-08-16 23:17:00,2013-08-16 23:44:00,1380
306166442,KPHL,KALB,2013-08-16 22:32:00,2013-08-16 23:03:00,2013-08-16 23:17:00,2013-08-16 23:47:00,1380
306167074,KPHX,KAUS,2013-08-16 22:32:00,2013-08-16 22:36:00,2013-08-17 00:21:00,2013-08-17 00:23:00,1380
306115587,KCLT,KLEX,2013-08-16 22:32:00,2013-08-16 22:46:00,2013-08-16 23:29:00,2013-08-16 23:32:00,1380
306130446,KGEG,KDEN,2013-08-16 22:32:00,2013-08-16 22:40:00,2013-08-17 00:20:00,2013-08-17 00:30:00,1380
306127288,KEWR,KSFO,2013-08-16 22:32:00,2013-08-16 22:46:00,2013-08-17 03:54:00,2013-08-17 04:21:00,1380
306162473,KORD,KBUF,2013-08-16 22:33:00,2013-08-16 22:48:00,2013-08-16 23:49:00,2013-08-16 23:54:00,1381
306163237,KORD,KOKC,2013-08-16 22:33:00,2013-08-16 22:30:00,2013-08-17 00:14:00,2013-08-17 00:08:00,1381
306163701,KORF,KIAD,2013-08-16 22:33:00,2013-08-16 22:23:00,2013-08-16 23:10:00,2013-08-16 23:01:00,1381
306163253,KORD,KOMA,2013-08-16 22:33:00,2013-08-16 22:23:00,2013-08-16 23:44:00,2013-08-16 23:30:00,1381
306490255,KSAN,KSMF,2013-08-16 22:33:00,2013-08-16 22:59:00,2013-08-16 23:45:00,2013-08-17 00:09:00,1381
306163120,KORD,KMEM,2013-08-16 22:33:00,2013-08-16 22:24:00,2013-08-17 00:01:00,2013-08-16 23:47:00,1381
306098449,KAEX,KIAH,2013-08-16 22:33:00,2013-08-16 23:19:00,2013-08-16 23:08:00,2013-08-16 23:51:00,1381
306148011,KLGA,KMKE,2013-08-16 22:33:00,2013-08-16 22:35:00,2013-08-17 00:19:00,2013-08-17 00:21:00,1381
306127174,KEWR,KORD,2013-08-16 22:33:00,2013-08-16 22:55:00,2013-08-17 00:15:00,2013-08-17 00:46:00,1381
306120541,KDEN,KDTW,2013-08-16 22:33:00,2013-08-16 22:41:00,2013-08-17 00:54:00,2013-08-17 01:05:00,1381
306119754,KDCA,KMHT,2013-08-16 22:33:00,2013-08-16 23:25:00,2013-08-16 23:42:00,2013-08-17 00:28:00,1381
306140738,KJFK,KDTW,2013-08-16 22:33:00,2013-08-16 22:45:00,2013-08-16 23:50:00,2013-08-17 00:10:00,1381
306109609,KBUF,KBWI,2013-08-16 22:33:00,2013-08-16 22:53:00,2013-08-16 23:22:00,2013-08-16 23:39:00,1381
306162555,KORD,KCLT,2013-08-16 22:33:00,2013-08-16 22:25:00,2013-08-17 00:18:00,2013-08-16 23:51:00,1381
306148090,KLGA,KPBI,2013-08-16 22:33:00,2013-08-16 22:45:00,2013-08-17 00:53:00,2013-08-17 01:05:00,1381
306154150,KMEM,KATL,2013-08-16 22:33:00,2013-08-16 23:10:00,2013-08-16 23:23:00,2013-08-16 23:59:00,1381
306162781,KORD,KEWR,2013-08-16 22:33:00,2013-08-16 22:34:00,2013-08-17 00:26:00,2013-08-17 00:08:00,1381
306140942,KJFK,KMSP,2013-08-16 22:33:00,2013-08-16 22:54:00,2013-08-17 00:53:00,2013-08-17 01:15:00,1381
306156570,KMOB,KATL,2013-08-16 22:33:00,2013-08-16 22:43:00,2013-08-16 23:25:00,2013-08-16 23:33:00,1381
306137632,KIAH,KSAT,2013-08-16 22:33:00,2013-08-17 00:05:00,2013-08-16 23:11:00,2013-08-17 00:56:00,1381
306157107,KMSP,KBWI,2013-08-16 22:34:00,2013-08-16 22:49:00,2013-08-17 00:42:00,2013-08-17 00:51:00,1382
306141093,KJFK,KSFO,2013-08-16 22:34:00,2013-08-17 03:06:00,2013-08-17 04:25:00,2013-08-17 08:23:00,1382
306148106,KLGA,KPHL,2013-08-16 22:34:00,2013-08-16 23:17:00,2013-08-16 23:06:00,2013-08-16 23:48:00,1382
306137708,KIAH,KTUL,2013-08-16 22:34:00,2013-08-16 23:50:00,2013-08-16 23:39:00,2013-08-17 00:56:00,1382
306152643,KMCI,KMEM,2013-08-16 22:34:00,2013-08-16 22:25:00,2013-08-16 23:36:00,2013-08-16 23:26:00,1382
306178702,KSTL,KMKE,2013-08-16 22:34:00,2013-08-16 22:55:00,2013-08-16 23:23:00,2013-08-16 23:42:00,1382
306128460,KFLL,KLGA,2013-08-16 22:34:00,2013-08-16 23:08:00,2013-08-17 00:51:00,2013-08-17 01:27:00,1382
306155125,KMHT,KCLE,2013-08-16 22:34:00,2013-08-16 22:36:00,2013-08-17 00:00:00,2013-08-17 00:01:00,1382
306126765,KEVV,KDFW,2013-08-16 22:34:00,2013-08-16 23:27:00,2013-08-17 00:31:00,2013-08-17 01:06:00,1382
306147033,KLBE,KMCO,2013-08-16 22:34:00,2013-08-16 22:28:00,2013-08-17 00:29:00,2013-08-17 00:23:00,1382
306157407,KMSP,KMDW,2013-08-16 22:34:00,2013-08-16 22:37:00,2013-08-16 23:38:00,2013-08-16 23:45:00,1382
306106361,KBNA,KCLE,2013-08-16 22:34:00,2013-08-16 22:25:00,2013-08-16 23:50:00,2013-08-16 23:26:00,1382
306104036,KBDL,KMCO,2013-08-16 22:35:00,2013-08-16 22:27:00,2013-08-17 01:06:00,2013-08-17 01:01:00,1383
306145633,KLAS,KBNA,2013-08-16 22:35:00,2013-08-16 23:12:00,2013-08-17 01:37:00,2013-08-17 02:26:00,1383
306115421,KCLT,KEWR,2013-08-16 22:35:00,2013-08-16 22:48:00,2013-08-16 23:50:00,2013-08-17 00:03:00,1383
306130028,KFWA,KORD,2013-08-16 22:35:00,2013-08-16 22:37:00,2013-08-16 23:28:00,2013-08-16 23:12:00,1383
306184919,KTYS,KMEM,2013-08-16 22:35:00,2013-08-16 22:30:00,2013-08-16 23:33:00,2013-08-16 23:26:00,1383
306152808,KMCO,KDEN,2013-08-16 22:35:00,2013-08-16 23:03:00,2013-08-17 02:06:00,2013-08-17 02:37:00,1383
306145866,KLAS,KOAK,2013-08-16 22:35:00,2013-08-16 23:11:00,2013-08-16 23:44:00,2013-08-17 00:15:00,1383
306164835,KPBI,KDFW,2013-08-16 22:35:00,2013-08-16 22:24:00,2013-08-17 01:20:00,2013-08-17 00:52:00,1383
306155841,KMKE,KMSP,2013-08-16 22:35:00,2013-08-16 22:31:00,2013-08-16 23:23:00,2013-08-16 22:55:00,1383
306101706,KATL,KGNV,2013-08-16 22:35:00,2013-08-17 00:45:00,2013-08-16 23:18:00,2013-08-17 01:42:00,1383
306130449,KGEG,KLAS,2013-08-16 22:35:00,2013-08-16 23:21:00,2013-08-17 00:32:00,2013-08-17 01:22:00,1383
306115281,KCLT,KBWI,2013-08-16 22:35:00,2013-08-16 22:57:00,2013-08-16 23:36:00,2013-08-16 23:49:00,1383
306162433,KORD,KBOS,2013-08-16 22:35:00,2013-08-16 22:28:00,2013-08-17 00:33:00,2013-08-17 00:17:00,1383
306127128,KEWR,KMIA,2013-08-16 22:35:00,2013-08-16 23:05:00,2013-08-17 01:08:00,2013-08-17 01:42:00,1383
306167476,KPHX,KSEA,2013-08-16 22:35:00,2013-08-16 22:55:00,2013-08-17 01:06:00,2013-08-17 01:25:00,1383
306145763,KLAS,KIND,2013-08-16 22:35:00,2013-08-17 00:48:00,2013-08-17 01:44:00,2013-08-17 04:06:00,1383
306136016,KHOU,KLGA,2013-08-16 22:35:00,2013-08-16 23:04:00,2013-08-17 01:26:00,2013-08-17 01:55:00,1383
306125970,KECP,KATL,2013-08-16 22:35:00,2013-08-16 23:28:00,2013-08-16 23:20:00,2013-08-17 00:14:00,1383
306184359,KTUS,KDEN,2013-08-16 22:35:00,2013-08-16 22:45:00,2013-08-17 00:15:00,2013-08-17 00:16:00,1383
306180672,KSYR,KCLE,2013-08-16 22:35:00,2013-08-16 23:36:00,2013-08-16 23:52:00,2013-08-17 00:45:00,1383
306178316,KSRQ,KCLT,2013-08-16 22:35:00,2013-08-16 22:37:00,2013-08-17 00:00:00,2013-08-16 23:55:00,1383
306172625,KSAT,KBNA,2013-08-16 22:35:00,2013-08-16 22:40:00,2013-08-17 00:23:00,2013-08-17 00:23:00,1383
306145630,KLAS,KBLI,2013-08-16 22:35:00,2013-08-16 22:44:00,2013-08-17 00:39:00,2013-08-17 00:49:00,1383
306126296,KELP,KLAX,2013-08-16 22:35:00,2013-08-16 22:39:00,2013-08-17 00:15:00,2013-08-17 00:16:00,1383
306119292,KDAL,KSAT,2013-08-16 22:35:00,2013-08-16 22:52:00,2013-08-16 23:21:00,2013-08-16 23:35:00,1383
306128478,KFLL,KMDW,2013-08-16 22:35:00,2013-08-16 22:45:00,2013-08-17 01:10:00,2013-08-17 01:21:00,1383
306172382,KSAN,KDFW,2013-08-16 22:35:00,2013-08-16 22:30:00,2013-08-17 01:30:00,2013-08-17 00:55:00,1383
306153612,KMDW,KMCO,2013-08-16 22:35:00,2013-08-16 23:40:00,2013-08-17 00:47:00,2013-08-17 01:50:00,1383
306170887,KRDU,KLGA,2013-08-16 22:35:00,2013-08-16 23:09:00,2013-08-16 23:36:00,2013-08-17 00:15:00,1383
306120882,KDEN,KOMA,2013-08-16 22:35:00,2013-08-16 22:48:00,2013-08-16 23:41:00,2013-08-16 23:50:00,1383
306152695,KMCI,KSTL,2013-08-16 22:35:00,2013-08-16 22:43:00,2013-08-16 23:16:00,2013-08-16 23:22:00,1383
306101554,KATL,KDEN,2013-08-16 22:35:00,2013-08-16 22:27:00,2013-08-17 01:24:00,2013-08-17 01:11:00,1383
306162008,KOMA,KMDW,2013-08-16 22:36:00,2013-08-16 22:32:00,2013-08-16 23:40:00,2013-08-16 23:39:00,1384
306102868,KAUS,KDEN,2013-08-16 22:36:00,2013-08-16 23:11:00,2013-08-17 00:31:00,2013-08-17 01:06:00,1384
306138737,KIND,KEWR,2013-08-16 22:36:00,2013-08-16 22:40:00,2013-08-17 00:05:00,2013-08-17 00:11:00,1384
306121407,KDFW,KDCA,2013-08-16 22:36:00,2013-08-16 22:33:00,2013-08-17 01:20:00,2013-08-17 00:54:00,1384
306490086,KMRY,KSMX,2013-08-16 22:36:00,2013-08-16 22:57:00,2013-08-16 23:06:00,2013-08-16 23:29:00,1384
306157412,KMSP,KMEM,2013-08-16 22:36:00,2013-08-16 22:42:00,2013-08-17 00:10:00,2013-08-17 00:19:00,1384
306171849,KRSW,KATL,2013-08-16 22:36:00,2013-08-16 22:33:00,2013-08-16 23:57:00,2013-08-16 23:54:00,1384
306097765,KACK,KPVD,2013-08-16 22:36:00,2013-08-16 22:45:00,2013-08-16 23:09:00,2013-08-16 23:17:00,1384
306172452,KSAN,KLAX,2013-08-16 22:36:00,2013-08-16 22:38:00,2013-08-16 23:19:00,2013-08-16 23:00:00,1384
306161793,KOKC,KDEN,2013-08-16 22:36:00,2013-08-16 23:03:00,2013-08-16 23:52:00,2013-08-17 00:22:00,1384
306490078,KIAD,KMMU,2013-08-16 22:36:00,2013-08-16 22:33:00,2013-08-16 23:06:00,2013-08-16 23:10:00,1384
306394385,KBHB,KTEB,2013-08-16 22:36:00,2013-08-16 22:34:00,2013-08-16 23:42:00,2013-08-16 23:47:00,1384
306172369,KSAN,KDEN,2013-08-16 22:36:00,2013-08-16 22:37:00,2013-08-17 00:22:00,2013-08-17 00:30:00,1384
306394336,KVTA,KHPN,2013-08-16 22:36:00,2013-08-16 22:40:00,2013-08-16 23:48:00,2013-08-16 23:49:00,1384
306166574,KPHL,KCLT,2013-08-16 22:36:00,2013-08-16 23:06:00,2013-08-16 23:42:00,2013-08-17 00:17:00,1384
306121257,KDFW,KAUS,2013-08-16 22:36:00,2013-08-16 22:33:00,2013-08-16 23:23:00,2013-08-16 23:13:00,1384
306394201,KJFK,KACK,2013-08-16 22:36:00,2013-08-16 23:20:00,2013-08-16 23:12:00,2013-08-16 23:59:00,1384
306388424,KMVY,KPVD,2013-08-16 22:36:00,2013-08-16 22:29:00,2013-08-16 22:57:00,2013-08-16 22:47:00,1384
306157088,KMSP,KBNA,2013-08-16 22:36:00,2013-08-16 22:47:00,2013-08-17 00:10:00,2013-08-17 00:25:00,1384
306157251,KMSP,KFSD,2013-08-16 22:36:00,2013-08-16 22:40:00,2013-08-16 23:12:00,2013-08-16 23:11:00,1384
306115541,KCLT,KILM,2013-08-16 22:36:00,2013-08-16 22:50:00,2013-08-16 23:08:00,2013-08-16 23:21:00,1384
306490165,KMRY,KCRQ,2013-08-16 22:36:00,2013-08-16 22:59:00,2013-08-16 23:30:00,2013-08-16 23:59:00,1384
306115472,KCLT,KGSO,2013-08-16 22:36:00,2013-08-16 22:54:00,2013-08-16 22:54:00,2013-08-16 23:16:00,1384
306394459,KART,KBVY,2013-08-16 22:36:00,2013-08-16 21:54:00,2013-08-16 23:18:00,2013-08-16 22:37:00,1384
306136471,KHVN,KPHL,2013-08-16 22:36:00,2013-08-16 22:25:00,2013-08-16 23:35:00,2013-08-16 23:22:00,1384
306121637,KDFW,KLAX,2013-08-16 22:36:00,2013-08-16 22:47:00,2013-08-17 01:21:00,2013-08-17 01:28:00,1384
306173432,KSDF,KIAH,2013-08-16 22:36:00,2013-08-16 22:44:00,2013-08-17 00:32:00,2013-08-17 00:44:00,1384
306147944,KLGA,KIAH,2013-08-16 22:37:00,2013-08-16 22:47:00,2013-08-17 01:59:00,2013-08-17 02:19:00,1385
306140698,KJFK,KCLT,2013-08-16 22:37:00,2013-08-16 22:52:00,2013-08-16 23:55:00,2013-08-17 00:19:00,1385
306120484,KDEN,KCPR,2013-08-16 22:37:00,2013-08-16 22:32:00,2013-08-16 23:16:00,2013-08-16 23:15:00,1385
306392962,KPVD,KFRG,2013-08-16 22:37:00,2013-08-17 00:41:00,2013-08-16 23:01:00,2013-08-17 03:33:00,1385
306099181,KALB,KMSS,2013-08-16 22:37:00,2013-08-16 22:44:00,2013-08-16 23:38:00,2013-08-16 23:42:00,1385
306157199,KMSP,KDIK,2013-08-16 22:37:00,2013-08-16 22:41:00,2013-08-16 23:49:00,2013-08-16 23:57:00,1385
306126939,KEWR,KCVG,2013-08-16 22:37:00,2013-08-16 22:54:00,2013-08-17 00:11:00,2013-08-17 00:22:00,1385
306136712,KIAD,KBOS,2013-08-16 22:37:00,2013-08-16 22:53:00,2013-08-16 23:37:00,2013-08-16 23:54:00,1385
306148029,KLGA,KMSY,2013-08-16 22:37:00,2013-08-16 22:50:00,2013-08-17 01:17:00,2013-08-17 01:37:00,1385
306138776,KIND,KMEM,2013-08-16 22:37:00,2013-08-16 22:29:00,2013-08-16 23:40:00,2013-08-16 23:28:00,1385
306121734,KDFW,KMEM,2013-08-16 22:37:00,2013-08-16 22:28:00,2013-08-16 23:47:00,2013-08-16 23:29:00,1385
306157505,KMSP,KPHL,2013-08-16 22:37:00,2013-08-16 22:55:00,2013-08-17 00:44:00,2013-08-17 00:59:00,1385
306138779,KIND,KMIA,2013-08-16 22:38:00,2013-08-16 23:11:00,2013-08-17 01:23:00,2013-08-17 01:41:00,1386
306114116,KCHS,KIAH,2013-08-16 22:38:00,2013-08-16 22:49:00,2013-08-17 00:52:00,2013-08-17 01:05:00,1386
306152826,KMCO,KDTW,2013-08-16 22:38:00,2013-08-17 00:54:00,2013-08-17 00:37:00,2013-08-17 02:56:00,1386
306163310,KORD,KPIA,2013-08-16 22:38:00,2013-08-16 22:39:00,2013-08-16 23:06:00,2013-08-16 23:09:00,1386
306140869,KJFK,KLGB,2013-08-16 22:38:00,2013-08-16 22:38:00,2013-08-17 03:51:00,2013-08-17 03:41:00,1386
306099391,KALS,KDEN,2013-08-16 22:38:00,2013-08-16 22:54:00,2013-08-16 23:21:00,2013-08-16 23:41:00,1386
306126911,KEWR,KCLT,2013-08-16 22:38:00,2013-08-16 22:59:00,2013-08-16 23:53:00,2013-08-17 00:24:00,1386
306162680,KORD,KDFW,2013-08-16 22:38:00,2013-08-16 22:47:00,2013-08-17 00:27:00,2013-08-17 00:33:00,1386
306163564,KORD,KTYS,2013-08-16 22:38:00,2013-08-16 22:36:00,2013-08-16 23:53:00,2013-08-16 23:45:00,1386
306155989,KMLB,KCLT,2013-08-16 22:38:00,2013-08-16 22:38:00,2013-08-17 00:06:00,2013-08-17 00:02:00,1386
306137175,KIAH,KCLT,2013-08-16 22:38:00,2013-08-16 23:19:00,2013-08-17 00:43:00,2013-08-17 01:10:00,1386
306167419,KPHX,KPIT,2013-08-16 22:38:00,2013-08-16 23:20:00,2013-08-17 02:16:00,2013-08-17 03:04:00,1386
306107367,KBOI,KSEA,2013-08-16 22:38:00,2013-08-16 22:36:00,2013-08-16 23:46:00,2013-08-16 23:56:00,1386
306166902,KPHL,KPVD,2013-08-16 22:38:00,2013-08-16 22:51:00,2013-08-16 23:23:00,2013-08-16 23:34:00,1386
306148072,KLGA,KORD,2013-08-16 22:38:00,2013-08-16 22:17:00,2013-08-17 01:01:00,2013-08-17 00:09:00,1386
306165127,KPDX,KSEA,2013-08-16 22:38:00,2013-08-16 22:37:00,2013-08-16 23:05:00,2013-08-16 23:10:00,1386
306164855,KPBI,KLGA,2013-08-16 22:38:00,2013-08-16 22:37:00,2013-08-17 00:49:00,2013-08-17 00:54:00,1386
306115727,KCLT,KOAJ,2013-08-16 22:38:00,2013-08-16 22:44:00,2013-08-16 23:12:00,2013-08-16 23:18:00,1386
306157307,KMSP,KICT,2013-08-16 22:38:00,2013-08-16 22:51:00,2013-08-16 23:57:00,2013-08-17 00:01:00,1386
306108242,KBOS,KPHL,2013-08-16 22:38:00,2013-08-16 22:43:00,2013-08-16 23:38:00,2013-08-16 23:42:00,1386
306127268,KEWR,KSEA,2013-08-16 22:38:00,2013-08-16 22:50:00,2013-08-17 03:32:00,2013-08-17 03:51:00,1386
306178596,KSTL,KDCA,2013-08-16 22:38:00,2013-08-16 22:34:00,2013-08-17 00:26:00,2013-08-17 00:06:00,1386
306157590,KMSP,KSLC,2013-08-16 22:38:00,2013-08-16 22:39:00,2013-08-17 00:48:00,2013-08-17 01:01:00,1386
306161807,KOKC,KDTW,2013-08-16 22:38:00,2013-08-16 22:36:00,2013-08-17 00:39:00,2013-08-17 00:39:00,1386
306115410,KCLT,KDTW,2013-08-16 22:39:00,2013-08-16 22:48:00,2013-08-16 23:49:00,2013-08-17 00:00:00,1387
306386469,KBOS,KPBG,2013-08-16 22:39:00,2013-08-16 22:36:00,2013-08-16 23:29:00,2013-08-16 23:24:00,1387
306153722,KMDW,KTPA,2013-08-16 22:39:00,2013-08-16 22:37:00,2013-08-17 00:48:00,2013-08-17 00:47:00,1387
306178746,KSTL,KOWB,2013-08-16 22:39:00,2013-08-16 22:41:00,2013-08-16 23:48:00,2013-08-16 23:50:00,1387
306104953,KBHM,KDFW,2013-08-16 22:39:00,2013-08-16 22:55:00,2013-08-17 00:36:00,2013-08-17 00:27:00,1387
306127320,KEWR,KTPA,2013-08-16 22:39:00,2013-08-16 23:24:00,2013-08-17 01:04:00,2013-08-17 01:50:00,1387
306157814,KMSY,KMEM,2013-08-16 22:39:00,2013-08-16 22:35:00,2013-08-16 23:47:00,2013-08-16 23:32:00,1387
306490174,KHYA,KBOS,2013-08-16 22:39:00,2013-08-16 22:24:00,2013-08-16 22:51:00,2013-08-16 22:40:00,1387
306161291,KOAK,KLAS,2013-08-16 22:39:00,2013-08-16 23:01:00,2013-08-16 23:53:00,2013-08-17 00:08:00,1387
306153555,KMDW,KHOU,2013-08-16 22:39:00,2013-08-16 22:48:00,2013-08-17 01:03:00,2013-08-17 00:59:00,1387
306157761,KMSY,KDTW,2013-08-16 22:39:00,2013-08-16 22:34:00,2013-08-17 00:41:00,2013-08-17 00:40:00,1387
306174042,KSEA,KLAX,2013-08-16 22:39:00,2013-08-17 04:31:00,2013-08-17 00:50:00,2013-08-17 06:42:00,1387
306146685,KLAX,KSAN,2013-08-16 22:39:00,2013-08-16 22:51:00,2013-08-16 23:03:00,2013-08-16 23:22:00,1387
306167311,KPHX,KMCI,2013-08-16 22:39:00,2013-08-17 01:53:00,2013-08-17 00:50:00,2013-08-17 04:07:00,1387
306157443,KMSP,KMSY,2013-08-16 22:39:00,2013-08-16 22:40:00,2013-08-17 01:16:00,2013-08-17 00:54:00,1387
306161334,KOAK,KPDX,2013-08-16 22:39:00,2013-08-16 22:54:00,2013-08-16 23:53:00,2013-08-17 00:04:00,1387
306172718,KSAT,KORD,2013-08-16 22:39:00,2013-08-16 22:36:00,2013-08-17 00:48:00,2013-08-17 00:53:00,1387
306114102,KCHS,KDFW,2013-08-16 22:39:00,2013-08-16 22:36:00,2013-08-17 01:28:00,2013-08-17 00:59:00,1387
306135958,KHOU,KDAL,2013-08-16 22:39:00,2013-08-16 22:38:00,2013-08-16 23:19:00,2013-08-16 23:35:00,1387
