id,departure_airport_icao_code,arrival_airport_icao_code,scheduled_runway_departure,actual_runway_departure,scheduled_runway_arrival,actual_runway_arrival,idif_actual_runway_departure,idif_actual_runway_arrival
306130483,KGEG,KSLC,2013-08-16 20:35:00,2013-08-16 20:35:00,2013-08-16 21:45:00,2013-08-16 21:50:00,1263,1338
306109654,KBUF,KJFK,2013-08-16 20:40:00,2013-08-16 20:35:00,2013-08-16 21:33:00,2013-08-16 21:38:00,1263,1326
306102112,KATL,KMSP,2013-08-16 20:08:00,2013-08-16 20:35:00,2013-08-16 22:08:00,2013-08-16 22:44:00,1263,1392
306102937,KAUS,KMCO,2013-08-16 20:37:00,2013-08-16 20:35:00,2013-08-16 22:48:00,2013-08-16 22:34:00,1263,1382
306126692,KEUG,KPDX,2013-08-16 20:45:00,2013-08-16 20:35:00,2013-08-16 21:08:00,2013-08-16 20:57:00,1263,1285
306115702,KCLT,KMSY,2013-08-16 20:29:00,2013-08-16 20:35:00,2013-08-16 22:05:00,2013-08-16 22:19:00,1263,1367
306394384,KOTH,KEUG,2013-08-16 20:45:00,2013-08-16 20:35:00,2013-08-16 21:09:00,2013-08-16 20:58:00,1263,1286
306145857,KLAS,KMSP,2013-08-16 20:34:00,2013-08-16 20:35:00,2013-08-16 23:11:00,2013-08-16 23:25:00,1263,1433
306393621,KPHX,KLAS,2013-08-16 19:40:00,2013-08-16 20:35:00,2013-08-16 20:20:00,2013-08-16 21:27:00,1263,1315
306178743,KSTL,KORD,2013-08-16 20:44:00,2013-08-16 20:35:00,2013-08-16 21:48:00,2013-08-16 21:17:00,1263,1305
306120854,KDEN,KMSP,2013-08-16 17:34:00,2013-08-16 20:35:00,2013-08-16 19:04:00,2013-08-16 22:12:00,1263,1360
306103012,KAVL,KORD,2013-08-16 20:32:00,2013-08-16 20:35:00,2013-08-16 21:50:00,2013-08-16 21:54:00,1263,1342
306101684,KATL,KFLL,2013-08-16 20:20:00,2013-08-16 20:35:00,2013-08-16 21:48:00,2013-08-16 21:58:00,1263,1346
306174886,KSFO,KRNO,2013-08-16 19:53:00,2013-08-16 20:35:00,2013-08-16 20:30:00,2013-08-16 21:09:00,1263,1297
306122052,KDFW,KSLC,2013-08-16 20:41:00,2013-08-16 20:35:00,2013-08-16 23:12:00,2013-08-16 22:49:00,1263,1397
306124484,KDTW,KMIA,2013-08-16 20:42:00,2013-08-16 20:35:00,2013-08-16 23:47:00,2013-08-16 23:12:00,1263,1420
306185117,KUIN,KSTL,2013-08-16 20:38:00,2013-08-16 20:35:00,2013-08-16 21:13:00,2013-08-16 21:07:00,1263,1295
306171265,KRIC,KCLT,2013-08-16 20:19:00,2013-08-16 20:35:00,2013-08-16 21:02:00,2013-08-16 21:25:00,1263,1313
306121246,KDFW,KATL,2013-08-16 20:36:00,2013-08-16 20:35:00,2013-08-16 22:47:00,2013-08-16 22:14:00,1263,1362
306169774,KPVC,KBOS,2013-08-16 21:01:00,2013-08-16 20:35:00,2013-08-16 21:24:00,2013-08-16 21:03:00,1263,1291
306101763,KATL,KHPN,2013-08-16 18:36:00,2013-08-16 20:35:00,2013-08-16 20:27:00,2013-08-16 22:13:00,1263,1361
306101747,KATL,KHOU,2013-08-16 20:18:00,2013-08-16 20:35:00,2013-08-16 21:58:00,2013-08-16 22:14:00,1263,1362
306137565,KIAH,KORD,2013-08-16 20:53:00,2013-08-16 20:35:00,2013-08-16 23:18:00,2013-08-16 22:30:00,1263,1378
306128544,KFLL,KTPA,2013-08-16 20:14:00,2013-08-16 20:35:00,2013-08-16 20:57:00,2013-08-16 21:14:00,1263,1302
306393908,KMEM,KMIA,2013-08-16 20:42:00,2013-08-16 20:35:00,2013-08-16 22:34:00,2013-08-16 22:21:00,1263,1369
306169815,KPVD,KDTW,2013-08-16 20:36:00,2013-08-16 20:36:00,2013-08-16 22:11:00,2013-08-16 22:07:00,1264,1355
306163667,KORF,KBWI,2013-08-16 20:36:00,2013-08-16 20:36:00,2013-08-16 21:31:00,2013-08-16 21:07:00,1264,1295
306394169,KORS,KBFI,2013-08-16 20:00:00,2013-08-16 20:36:00,2013-08-16 20:42:00,2013-08-16 21:02:00,1264,1290
306114180,KCID,KORD,2013-08-16 20:32:00,2013-08-16 20:36:00,2013-08-16 21:29:00,2013-08-16 21:14:00,1264,1302
306170849,KRDU,KDTW,2013-08-16 20:39:00,2013-08-16 20:36:00,2013-08-16 21:51:00,2013-08-16 21:51:00,1264,1339
306152533,KMCI,KATL,2013-08-16 20:12:00,2013-08-16 20:36:00,2013-08-16 21:42:00,2013-08-16 22:07:00,1264,1355
306126906,KEWR,KCLE,2013-08-16 20:30:00,2013-08-16 20:36:00,2013-08-16 21:30:00,2013-08-16 21:41:00,1264,1329
306115307,KCLT,KCHO,2013-08-16 20:20:00,2013-08-16 20:36:00,2013-08-16 21:15:00,2013-08-16 21:31:00,1264,1319
306165150,KPDX,KSEA,2013-08-16 20:40:00,2013-08-16 20:36:00,2013-08-16 21:07:00,2013-08-16 21:07:00,1264,1295
306140763,KJFK,KFLL,2013-08-16 19:49:00,2013-08-16 20:36:00,2013-08-16 22:24:00,2013-08-16 23:00:00,1264,1408
306162742,KORD,KDTW,2013-08-16 20:32:00,2013-08-16 20:36:00,2013-08-16 21:39:00,2013-08-16 21:23:00,1264,1311
306115687,KCLT,KMLB,2013-08-16 20:30:00,2013-08-16 20:36:00,2013-08-16 21:42:00,2013-08-16 22:00:00,1264,1348
306154189,KMEM,KDFW,2013-08-16 20:34:00,2013-08-16 20:36:00,2013-08-16 22:11:00,2013-08-16 21:42:00,1264,1330
306108047,KBOS,KIAD,2013-08-16 20:39:00,2013-08-16 20:36:00,2013-08-16 21:54:00,2013-08-16 21:43:00,1264,1331
306124185,KDTW,KCAK,2013-08-16 20:31:00,2013-08-16 20:36:00,2013-08-16 20:59:00,2013-08-16 21:09:00,1264,1297
306172542,KSAN,KSFO,2013-08-16 19:30:00,2013-08-16 20:36:00,2013-08-16 20:34:00,2013-08-16 21:37:00,1264,1325
306174541,KSFO,KEUG,2013-08-16 20:18:00,2013-08-16 20:36:00,2013-08-16 21:24:00,2013-08-16 21:40:00,1264,1328
306174051,KSEA,KLGB,2013-08-16 20:45:00,2013-08-16 20:36:00,2013-08-16 22:53:00,2013-08-16 22:57:00,1264,1405
306178781,KSTL,KTBN,2013-08-16 20:41:00,2013-08-16 20:36:00,2013-08-16 21:26:00,2013-08-16 21:12:00,1264,1300
306139705,KITH,KPHL,2013-08-16 20:21:00,2013-08-16 20:36:00,2013-08-16 21:05:00,2013-08-16 21:25:00,1264,1313
306166858,KPHL,KORD,2013-08-16 20:22:00,2013-08-16 20:36:00,2013-08-16 21:58:00,2013-08-16 22:17:00,1264,1365
306177676,KSMF,KPDX,2013-08-16 20:35:00,2013-08-16 20:36:00,2013-08-16 21:43:00,2013-08-16 21:39:00,1264,1327
306127642,KFAR,KDFW,2013-08-16 20:27:00,2013-08-16 20:36:00,2013-08-16 23:10:00,2013-08-16 22:40:00,1264,1388
306152697,KMCI,KSTL,2013-08-16 20:39:00,2013-08-16 20:36:00,2013-08-16 21:20:00,2013-08-16 21:16:00,1264,1304
306172626,KSAT,KBWI,2013-08-16 20:30:00,2013-08-16 20:36:00,2013-08-16 23:23:00,2013-08-16 23:17:00,1264,1425
306145674,KLAS,KDEN,2013-08-16 20:31:00,2013-08-16 20:36:00,2013-08-16 21:54:00,2013-08-16 21:59:00,1264,1347
306177798,KSNA,KDFW,2013-08-16 20:28:00,2013-08-16 20:36:00,2013-08-16 23:22:00,2013-08-16 23:04:00,1264,1412
306394118,KMEM,KIAD,2013-08-16 20:42:00,2013-08-16 20:36:00,2013-08-16 22:15:00,2013-08-16 22:06:00,1264,1354
306146081,KLAW,KDFW,2013-08-16 20:42:00,2013-08-16 20:36:00,2013-08-16 21:31:00,2013-08-16 21:04:00,1264,1292
306147834,KLGA,KDCA,2013-08-16 20:10:00,2013-08-16 20:36:00,2013-08-16 20:57:00,2013-08-16 21:18:00,1264,1306
306140627,KJFK,KBNA,2013-08-16 20:07:00,2013-08-16 20:37:00,2013-08-16 21:55:00,2013-08-16 22:32:00,1265,1380
306120479,KDEN,KCOS,2013-08-16 20:15:00,2013-08-16 20:37:00,2013-08-16 20:32:00,2013-08-16 20:57:00,1265,1285
306101312,KATL,KBHM,2013-08-16 20:30:00,2013-08-16 20:37:00,2013-08-16 21:00:00,2013-08-16 21:10:00,1265,1298
306097777,KACV,KSFO,2013-08-16 20:07:00,2013-08-16 20:37:00,2013-08-16 21:12:00,2013-08-16 21:45:00,1265,1333
306148022,KLGA,KMSP,2013-08-16 20:25:00,2013-08-16 20:37:00,2013-08-16 22:41:00,2013-08-16 23:01:00,1265,1409
306120834,KDEN,KMSO,2013-08-16 20:29:00,2013-08-16 20:37:00,2013-08-16 22:15:00,2013-08-16 22:16:00,1265,1364
306101407,KATL,KCAK,2013-08-16 20:31:00,2013-08-16 20:37:00,2013-08-16 21:43:00,2013-08-16 21:46:00,1265,1334
306115878,KCLT,KSDF,2013-08-16 20:28:00,2013-08-16 20:37:00,2013-08-16 21:31:00,2013-08-16 21:33:00,1265,1321
306114972,KCLE,KMHT,2013-08-16 20:29:00,2013-08-16 20:37:00,2013-08-16 21:45:00,2013-08-16 21:52:00,1265,1340
306146121,KLAX,KAUS,2013-08-16 20:06:00,2013-08-16 20:37:00,2013-08-16 22:48:00,2013-08-16 23:09:00,1265,1417
306105287,KBIS,KMSP,2013-08-16 20:27:00,2013-08-16 20:37:00,2013-08-16 21:26:00,2013-08-16 21:42:00,1265,1330
306110073,KBWI,KMSY,2013-08-16 20:29:00,2013-08-16 20:37:00,2013-08-16 22:50:00,2013-08-16 23:06:00,1265,1414
306164818,KPBI,KATL,2013-08-16 20:31:00,2013-08-16 20:37:00,2013-08-16 21:54:00,2013-08-16 22:03:00,1265,1351
306146416,KLAX,KLAS,2013-08-16 20:25:00,2013-08-16 20:37:00,2013-08-16 21:10:00,2013-08-16 21:18:00,1265,1306
306108305,KBOS,KRDU,2013-08-16 19:57:00,2013-08-16 20:37:00,2013-08-16 21:33:00,2013-08-16 22:11:00,1265,1359
306168669,KPNS,KIAH,2013-08-16 20:06:00,2013-08-16 20:37:00,2013-08-16 21:21:00,2013-08-16 21:57:00,1265,1345
306128337,KFLL,KBOS,2013-08-16 19:11:00,2013-08-16 20:37:00,2013-08-16 21:45:00,2013-08-16 23:19:00,1265,1427
306146864,KLAX,KSMF,2013-08-16 20:19:00,2013-08-16 20:37:00,2013-08-16 21:17:00,2013-08-16 21:35:00,1265,1323
306119393,KDAY,KCLT,2013-08-16 20:13:00,2013-08-16 20:37:00,2013-08-16 21:19:00,2013-08-16 21:39:00,1265,1327
306101667,KATL,KFLL,2013-08-16 19:05:00,2013-08-16 20:37:00,2013-08-16 20:33:00,2013-08-16 22:02:00,1265,1350
306148277,KLGB,KSFO,2013-08-16 20:26:00,2013-08-16 20:37:00,2013-08-16 21:19:00,2013-08-16 21:29:00,1265,1317
306163023,KORD,KLGA,2013-08-16 20:26:00,2013-08-16 20:37:00,2013-08-16 22:36:00,2013-08-16 22:18:00,1265,1366
306172755,KSAV,KCLT,2013-08-16 20:20:00,2013-08-16 20:37:00,2013-08-16 21:06:00,2013-08-16 21:19:00,1265,1307
306172636,KSAT,KDAL,2013-08-16 20:40:00,2013-08-16 20:37:00,2013-08-16 21:21:00,2013-08-16 21:20:00,1265,1308
306148153,KLGA,KROC,2013-08-16 20:24:00,2013-08-16 20:37:00,2013-08-16 21:09:00,2013-08-16 21:19:00,1265,1307
306154980,KMFR,KSFO,2013-08-16 20:41:00,2013-08-16 20:37:00,2013-08-16 22:03:00,2013-08-16 22:05:00,1265,1353
306155168,KMIA,KATL,2013-08-16 20:43:00,2013-08-16 20:37:00,2013-08-16 22:43:00,2013-08-16 22:16:00,1265,1364
306166743,KPHL,KLAX,2013-08-16 20:15:00,2013-08-16 20:37:00,2013-08-17 01:04:00,2013-08-17 01:37:00,1265,1565
306131979,KGSP,KDTW,2013-08-16 20:39:00,2013-08-16 20:37:00,2013-08-16 21:50:00,2013-08-16 21:53:00,1265,1341
306394415,KPDX,KOTH,2013-08-16 21:11:00,2013-08-16 20:37:00,2013-08-16 22:09:00,2013-08-16 21:37:00,1265,1325
306162360,KORD,KATL,2013-08-16 20:43:00,2013-08-16 20:37:00,2013-08-16 22:08:00,2013-08-16 22:05:00,1265,1353
306119676,KDCA,KIND,2013-08-16 20:38:00,2013-08-16 20:37:00,2013-08-16 21:55:00,2013-08-16 21:59:00,1265,1347
306172535,KSAN,KSFO,2013-08-16 20:33:00,2013-08-16 20:38:00,2013-08-16 21:37:00,2013-08-16 21:39:00,1266,1327
306127743,KGPI,KMSP,2013-08-16 20:35:00,2013-08-16 20:38:00,2013-08-16 22:41:00,2013-08-16 22:52:00,1266,1400
306115848,KCLT,KROA,2013-08-16 20:32:00,2013-08-16 20:38:00,2013-08-16 21:12:00,2013-08-16 21:15:00,1266,1303
306115947,KCLT,KXNA,2013-08-16 20:39:00,2013-08-16 20:38:00,2013-08-16 22:24:00,2013-08-16 22:34:00,1266,1382
306393641,KMEM,KOKC,2013-08-16 20:35:00,2013-08-16 20:38:00,2013-08-16 21:35:00,2013-08-16 21:40:00,1266,1328
306158936,KMYR,KDTW,2013-08-16 20:54:00,2013-08-16 20:38:00,2013-08-16 22:17:00,2013-08-16 22:06:00,1266,1354
306136778,KIAD,KDEN,2013-08-16 20:33:00,2013-08-16 20:38:00,2013-08-16 23:33:00,2013-08-16 23:51:00,1266,1459
306162403,KORD,KBDL,2013-08-16 20:42:00,2013-08-16 20:38:00,2013-08-16 22:34:00,2013-08-16 22:18:00,1266,1366
306163004,KORD,KLGA,2013-08-16 20:40:00,2013-08-16 20:38:00,2013-08-16 22:18:00,2013-08-16 22:20:00,1266,1368
306115867,KCLT,KSAV,2013-08-16 20:30:00,2013-08-16 20:38:00,2013-08-16 21:06:00,2013-08-16 21:15:00,1266,1303
306173889,KSEA,KCLT,2013-08-16 20:18:00,2013-08-16 20:38:00,2013-08-17 00:45:00,2013-08-17 01:01:00,1266,1529
306176505,KSJC,KDEN,2013-08-16 20:30:00,2013-08-16 20:38:00,2013-08-16 22:27:00,2013-08-16 22:48:00,1266,1396
306162793,KORD,KFAR,2013-08-16 20:12:00,2013-08-16 20:38:00,2013-08-16 21:49:00,2013-08-16 22:02:00,1266,1350
306127262,KEWR,KSAV,2013-08-16 20:30:00,2013-08-16 20:38:00,2013-08-16 22:13:00,2013-08-16 22:30:00,1266,1378
306124092,KDTW,KAPN,2013-08-16 20:02:00,2013-08-16 20:38:00,2013-08-16 20:41:00,2013-08-16 21:13:00,1266,1301
306166625,KPHL,KDFW,2013-08-16 20:30:00,2013-08-16 20:38:00,2013-08-16 23:24:00,2013-08-16 23:42:00,1266,1450
306145737,KLAS,KGEG,2013-08-16 19:50:00,2013-08-16 20:38:00,2013-08-16 21:54:00,2013-08-16 22:38:00,1266,1386
306131372,KGPT,KIAH,2013-08-16 20:45:00,2013-08-16 20:38:00,2013-08-16 21:44:00,2013-08-16 21:42:00,1266,1330
306102985,KAUS,KTPA,2013-08-16 20:35:00,2013-08-16 20:38:00,2013-08-16 22:38:00,2013-08-16 22:29:00,1266,1377
306119862,KDCA,KRDU,2013-08-16 20:51:00,2013-08-16 20:38:00,2013-08-16 21:40:00,2013-08-16 21:19:00,1266,1307
306121668,KDFW,KLGA,2013-08-16 20:26:00,2013-08-16 20:38:00,2013-08-16 23:57:00,2013-08-16 23:25:00,1266,1433
306177267,KSLC,KIAH,2013-08-16 20:13:00,2013-08-16 20:38:00,2013-08-16 22:37:00,2013-08-17 00:56:00,1266,1524
306184389,KTUS,KPHX,2013-08-16 20:37:00,2013-08-16 20:38:00,2013-08-16 21:10:00,2013-08-16 21:02:00,1266,1290
306099161,KALB,KDTW,2013-08-16 20:40:00,2013-08-16 20:38:00,2013-08-16 21:52:00,2013-08-16 21:54:00,1266,1342
306104772,KBGR,KDTW,2013-08-16 20:29:00,2013-08-16 20:39:00,2013-08-16 22:15:00,2013-08-16 22:39:00,1267,1387
306393878,KMEM,KTUS,2013-08-16 20:30:00,2013-08-16 20:39:00,2013-08-16 23:04:00,2013-08-16 23:18:00,1267,1426
306101966,KATL,KMCO,2013-08-16 20:36:00,2013-08-16 20:39:00,2013-08-16 21:40:00,2013-08-16 21:49:00,1267,1337
306165170,KPDX,KSFO,2013-08-16 20:40:00,2013-08-16 20:39:00,2013-08-16 22:03:00,2013-08-16 22:11:00,1267,1359
306127322,KEWR,KTPA,2013-08-16 19:15:00,2013-08-16 20:39:00,2013-08-16 21:41:00,2013-08-16 23:03:00,1267,1411
306295863,KDFW,KIAH,2013-08-16 20:42:00,2013-08-16 20:39:00,2013-08-16 21:20:00,2013-08-16 21:20:00,1267,1308
306121055,KDEN,KSFO,2013-08-16 20:38:00,2013-08-16 20:39:00,2013-08-16 22:48:00,2013-08-16 22:49:00,1267,1397
306104010,KBDL,KDCA,2013-08-16 20:47:00,2013-08-16 20:39:00,2013-08-16 21:49:00,2013-08-16 21:34:00,1267,1322
306108025,KBOS,KEWR,2013-08-16 20:18:00,2013-08-16 20:39:00,2013-08-16 21:14:00,2013-08-16 21:28:00,1267,1316
306167240,KPHX,KIAH,2013-08-16 19:57:00,2013-08-16 20:39:00,2013-08-16 22:07:00,2013-08-16 23:19:00,1267,1427
306393970,KHOT,KMEM,2013-08-16 20:45:00,2013-08-16 20:39:00,2013-08-16 21:30:00,2013-08-16 21:24:00,1267,1312
306173014,KSBA,KLAX,2013-08-16 20:47:00,2013-08-16 20:39:00,2013-08-16 21:33:00,2013-08-16 21:04:00,1267,1292
306138684,KIND,KATL,2013-08-16 20:31:00,2013-08-16 20:39:00,2013-08-16 21:33:00,2013-08-16 21:44:00,1267,1332
306146206,KLAX,KDEN,2013-08-16 20:35:00,2013-08-16 20:39:00,2013-08-16 22:25:00,2013-08-16 22:34:00,1267,1382
306128406,KFLL,KEYW,2013-08-16 20:37:00,2013-08-16 20:39:00,2013-08-16 21:19:00,2013-08-16 21:19:00,1267,1307
306115912,KCLT,KSYR,2013-08-16 20:34:00,2013-08-16 20:39:00,2013-08-16 21:57:00,2013-08-16 21:59:00,1267,1347
306126924,KEWR,KCMH,2013-08-16 19:39:00,2013-08-16 20:39:00,2013-08-16 20:50:00,2013-08-16 21:55:00,1267,1343
306155879,KMKE,KTPA,2013-08-16 20:09:00,2013-08-16 20:39:00,2013-08-16 22:28:00,2013-08-16 22:58:00,1267,1406
306145963,KLAS,KSAN,2013-08-16 20:40:00,2013-08-16 20:39:00,2013-08-16 21:26:00,2013-08-16 21:28:00,1267,1316
306171535,KRNO,KDEN,2013-08-16 20:40:00,2013-08-16 20:39:00,2013-08-16 22:18:00,2013-08-16 22:22:00,1267,1370
306137004,KIAD,KSEA,2013-08-16 20:02:00,2013-08-16 20:39:00,2013-08-17 00:43:00,2013-08-17 01:21:00,1267,1549
306140789,KJFK,KIAD,2013-08-16 18:38:00,2013-08-16 20:40:00,2013-08-16 19:28:00,2013-08-16 21:20:00,1268,1308
306146850,KLAX,KSLC,2013-08-16 20:41:00,2013-08-16 20:40:00,2013-08-16 22:21:00,2013-08-16 22:00:00,1268,1348
306101806,KATL,KICT,2013-08-16 20:18:00,2013-08-16 20:40:00,2013-08-16 22:31:00,2013-08-16 22:29:00,1268,1377
306165068,KPDX,KMSP,2013-08-16 20:34:00,2013-08-16 20:40:00,2013-08-16 23:23:00,2013-08-16 23:35:00,1268,1443
306174595,KSFO,KIAD,2013-08-16 19:55:00,2013-08-16 20:40:00,2013-08-17 00:38:00,2013-08-17 01:21:00,1268,1549
306177670,KSMF,KORD,2013-08-16 20:44:00,2013-08-16 20:40:00,2013-08-17 00:19:00,2013-08-17 00:16:00,1268,1484
306183245,KTPA,KRDU,2013-08-16 20:00:00,2013-08-16 20:40:00,2013-08-16 21:22:00,2013-08-16 22:15:00,1268,1363
306162765,KORD,KEWR,2013-08-16 20:35:00,2013-08-16 20:40:00,2013-08-16 22:07:00,2013-08-16 22:15:00,1268,1363
306102444,KATL,KSRQ,2013-08-16 20:07:00,2013-08-16 20:40:00,2013-08-16 21:13:00,2013-08-16 21:48:00,1268,1336
306146784,KLAX,KSFO,2013-08-16 20:10:00,2013-08-16 20:40:00,2013-08-16 21:05:00,2013-08-16 21:31:00,1268,1319
306394157,KYIP,KBWG,2013-08-16 20:10:00,2013-08-16 20:40:00,2013-08-16 21:12:00,2013-08-16 21:40:00,1268,1328
306118605,KCVG,KCLT,2013-08-16 20:15:00,2013-08-16 20:40:00,2013-08-16 21:16:00,2013-08-16 21:36:00,1268,1324
306115289,KCLT,KCAE,2013-08-16 20:31:00,2013-08-16 20:40:00,2013-08-16 20:52:00,2013-08-16 21:12:00,1268,1300
306166963,KPHL,KSFO,2013-08-16 20:10:00,2013-08-16 20:40:00,2013-08-17 01:18:00,2013-08-17 01:45:00,1268,1573
306137178,KIAH,KCLT,2013-08-16 20:41:00,2013-08-16 20:40:00,2013-08-16 22:40:00,2013-08-16 22:22:00,1268,1370
306162005,KOMA,KMDW,2013-08-16 20:35:00,2013-08-16 20:40:00,2013-08-16 21:39:00,2013-08-16 21:45:00,1268,1333
306102247,KATL,KPHX,2013-08-16 20:15:00,2013-08-16 20:40:00,2013-08-17 00:03:00,2013-08-17 00:16:00,1268,1484
306137401,KIAH,KLGA,2013-08-16 20:35:00,2013-08-16 20:40:00,2013-08-16 23:37:00,2013-08-16 23:43:00,1268,1451
306394139,KMEM,KEWR,2013-08-16 20:47:00,2013-08-16 20:40:00,2013-08-16 22:37:00,2013-08-16 22:36:00,1268,1384
306178307,KSRQ,KATL,2013-08-16 20:42:00,2013-08-16 20:40:00,2013-08-16 21:55:00,2013-08-16 21:47:00,1268,1335
306130025,KFWA,KORD,2013-08-16 20:28:00,2013-08-16 20:40:00,2013-08-16 21:01:00,2013-08-16 21:16:00,1268,1304
306174952,KSFO,KSEA,2013-08-16 20:21:00,2013-08-16 20:40:00,2013-08-16 21:52:00,2013-08-16 22:04:00,1268,1352
306157424,KMSP,KMKE,2013-08-16 20:35:00,2013-08-16 20:40:00,2013-08-16 21:20:00,2013-08-16 22:55:00,1268,1403
306178598,KSTL,KDCA,2013-08-16 20:14:00,2013-08-16 20:41:00,2013-08-16 21:51:00,2013-08-16 22:08:00,1269,1356
306184217,KTUL,KDFW,2013-08-16 20:41:00,2013-08-16 20:41:00,2013-08-16 21:47:00,2013-08-16 21:23:00,1269,1311
306130454,KGEG,KMSP,2013-08-16 20:46:00,2013-08-16 20:41:00,2013-08-16 23:10:00,2013-08-16 23:09:00,1269,1417
306119797,KDCA,KORD,2013-08-16 20:48:00,2013-08-16 20:41:00,2013-08-16 22:16:00,2013-08-16 22:09:00,1269,1357
306153481,KMDW,KBOS,2013-08-16 20:25:00,2013-08-16 20:41:00,2013-08-16 22:14:00,2013-08-16 22:29:00,1269,1377
306145766,KLAS,KJFK,2013-08-16 20:40:00,2013-08-16 20:41:00,2013-08-17 00:59:00,2013-08-17 01:16:00,1269,1544
306119535,KDCA,KBOS,2013-08-16 20:39:00,2013-08-16 20:41:00,2013-08-16 21:38:00,2013-08-16 21:41:00,1269,1329
306148143,KLGA,KRDU,2013-08-16 20:58:00,2013-08-16 20:41:00,2013-08-16 22:19:00,2013-08-16 21:53:00,1269,1341
306172387,KSAN,KELP,2013-08-16 19:24:00,2013-08-16 20:41:00,2013-08-16 20:50:00,2013-08-16 22:11:00,1269,1359
306101704,KATL,KGNV,2013-08-16 20:24:00,2013-08-16 20:41:00,2013-08-16 21:14:00,2013-08-16 21:31:00,1269,1319
306120742,KDEN,KLBL,2013-08-16 20:38:00,2013-08-16 20:41:00,2013-08-16 21:44:00,2013-08-16 21:50:00,1269,1338
306141367,KJLN,KDFW,2013-08-16 20:54:00,2013-08-16 20:41:00,2013-08-16 22:10:00,2013-08-16 21:36:00,1269,1324
306139703,KITH,KEWR,2013-08-16 20:40:00,2013-08-16 20:41:00,2013-08-16 21:27:00,2013-08-16 21:25:00,1269,1313
306145801,KLAS,KLAX,2013-08-16 20:19:00,2013-08-16 20:41:00,2013-08-16 21:02:00,2013-08-16 21:26:00,1269,1314
306115185,KCLT,KAGS,2013-08-16 20:36:00,2013-08-16 20:41:00,2013-08-16 21:14:00,2013-08-16 21:12:00,1269,1300
306119169,KDAL,KABQ,2013-08-16 20:25:00,2013-08-16 20:41:00,2013-08-16 21:50:00,2013-08-16 22:12:00,1269,1360
306161355,KOAK,KSAN,2013-08-16 20:19:00,2013-08-16 20:41:00,2013-08-16 21:28:00,2013-08-16 21:52:00,1269,1340
306174256,KSEA,KSLC,2013-08-16 20:23:00,2013-08-16 20:41:00,2013-08-16 21:51:00,2013-08-16 22:09:00,1269,1357
306153011,KMCO,KPNS,2013-08-16 20:39:00,2013-08-16 20:41:00,2013-08-16 22:17:00,2013-08-16 22:17:00,1269,1365
306131963,KGSP,KCLT,2013-08-16 20:23:00,2013-08-16 20:41:00,2013-08-16 20:45:00,2013-08-16 20:59:00,1269,1287
306102212,KATL,KPDX,2013-08-16 20:40:00,2013-08-16 20:41:00,2013-08-17 01:14:00,2013-08-17 01:16:00,1269,1544
306156999,KMSN,KORD,2013-08-16 20:09:00,2013-08-16 20:41:00,2013-08-16 20:31:00,2013-08-16 21:09:00,1269,1297
306115728,KCLT,KOAJ,2013-08-16 20:31:00,2013-08-16 20:41:00,2013-08-16 21:16:00,2013-08-16 21:23:00,1269,1311
306177897,KSNA,KSMF,2013-08-16 20:35:00,2013-08-16 20:41:00,2013-08-16 21:40:00,2013-08-16 21:44:00,1269,1332
306157839,KMSY,KTPA,2013-08-16 20:29:00,2013-08-16 20:42:00,2013-08-16 21:44:00,2013-08-16 21:51:00,1270,1339
306126945,KEWR,KDAY,2013-08-16 20:32:00,2013-08-16 20:42:00,2013-08-16 21:51:00,2013-08-16 22:06:00,1270,1354
306183085,KTPA,KBOS,2013-08-16 19:52:00,2013-08-16 20:42:00,2013-08-16 22:18:00,2013-08-16 23:13:00,1270,1421
306104049,KBDL,KORD,2013-08-16 20:44:00,2013-08-16 20:42:00,2013-08-16 23:13:00,2013-08-16 22:50:00,1270,1398
306167421,KPHX,KPSP,2013-08-16 20:41:00,2013-08-16 20:42:00,2013-08-16 21:20:00,2013-08-16 21:21:00,1270,1309
306121897,KDFW,KPHX,2013-08-16 20:45:00,2013-08-16 20:42:00,2013-08-16 22:48:00,2013-08-16 22:41:00,1270,1389
306170790,KRDU,KBOS,2013-08-16 20:35:00,2013-08-16 20:42:00,2013-08-16 21:58:00,2013-08-16 22:03:00,1270,1351
306157541,KMSP,KRIC,2013-08-16 20:11:00,2013-08-16 20:42:00,2013-08-16 22:18:00,2013-08-16 22:44:00,1270,1392
306171203,KRHI,KMSP,2013-08-16 20:45:00,2013-08-16 20:42:00,2013-08-16 21:18:00,2013-08-16 21:27:00,1270,1315
306146122,KLAX,KAUS,2013-08-16 20:50:00,2013-08-16 20:42:00,2013-08-16 23:38:00,2013-08-16 23:15:00,1270,1423
306108255,KBOS,KPHL,2013-08-16 20:40:00,2013-08-16 20:42:00,2013-08-16 21:40:00,2013-08-16 21:39:00,1270,1327
306147846,KLGA,KDCA,2013-08-16 20:09:00,2013-08-16 20:42:00,2013-08-16 20:55:00,2013-08-16 21:22:00,1270,1310
306101657,KATL,KFAY,2013-08-16 20:36:00,2013-08-16 20:42:00,2013-08-16 21:30:00,2013-08-16 21:30:00,1270,1318
306115518,KCLT,KIAD,2013-08-16 20:22:00,2013-08-16 20:42:00,2013-08-16 21:23:00,2013-08-16 21:37:00,1270,1325
